Indicator name,State name,City Name,Date,Value
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1956 0:00,7.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1956 0:00,7.1
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1957 0:00,7.1
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1957 0:00,7.2
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1957 0:00,6.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1957 0:00,7
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1957 0:00,7.2
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1957 0:00,7.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1957 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1957 0:00,7.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1957 0:00,7.1
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1957 0:00,7.1
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1957 0:00,7.3
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1957 0:00,6.9
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1957 0:00,7.1
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1957 0:00,7.3
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1957 0:00,7.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,6/1/1957 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,6/1/1957 0:00,7.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,6/1/1957 0:00,7.2
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,9/1/1957 0:00,7.2
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,9/1/1957 0:00,7.3
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,9/1/1957 0:00,6.9
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,9/1/1957 0:00,7.1
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,9/1/1957 0:00,7.3
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,9/1/1957 0:00,7.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,9/1/1957 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,9/1/1957 0:00,7.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,9/1/1957 0:00,7.2
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,12/1/1957 0:00,7.2
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,12/1/1957 0:00,7.3
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,12/1/1957 0:00,6.9
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,12/1/1957 0:00,7.1
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,12/1/1957 0:00,7.2
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,12/1/1957 0:00,7.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,12/1/1957 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1957 0:00,7.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1957 0:00,7.2
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1958 0:00,7
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1958 0:00,7.1
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1958 0:00,7.2
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1958 0:00,7.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1958 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1958 0:00,7.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1958 0:00,7.2
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1958 0:00,7
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1958 0:00,7.1
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1958 0:00,7.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,6/1/1958 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,6/1/1958 0:00,7.8
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,6/1/1958 0:00,7.2
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,9/1/1958 0:00,7.2
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,9/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,9/1/1958 0:00,7.1
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,9/1/1958 0:00,7.2
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,9/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,9/1/1958 0:00,7.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,9/1/1958 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,9/1/1958 0:00,7.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,9/1/1958 0:00,7.2
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,12/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,12/1/1958 0:00,7.5
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,12/1/1958 0:00,7.2
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,12/1/1958 0:00,7.2
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,12/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,12/1/1958 0:00,7.7
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,12/1/1958 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1958 0:00,7.8
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1958 0:00,7.3
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1959 0:00,7.3
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1959 0:00,7.5
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1959 0:00,7.2
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1959 0:00,7.3
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1959 0:00,7.7
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1959 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1959 0:00,7.8
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1959 0:00,7.3
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1959 0:00,7.3
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1959 0:00,7.5
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1959 0:00,7.2
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1959 0:00,7.3
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1959 0:00,7.7
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,6/1/1959 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,6/1/1959 0:00,7.9
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,6/1/1959 0:00,7.3
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,9/1/1959 0:00,7.3
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,9/1/1959 0:00,7.6
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,9/1/1959 0:00,7.3
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,9/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,9/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,9/1/1959 0:00,7.7
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,9/1/1959 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,9/1/1959 0:00,7.9
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,9/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,12/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,12/1/1959 0:00,7.6
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,12/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,12/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,12/1/1959 0:00,7.4
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,12/1/1959 0:00,7.7
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,12/1/1959 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1959 0:00,7.9
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1959 0:00,7.5
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1960 0:00,7.4
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1960 0:00,7.7
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1960 0:00,7.4
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1960 0:00,7.5
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1960 0:00,7.5
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1960 0:00,7.8
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1960 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1960 0:00,8
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1960 0:00,7.5
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1960 0:00,7.5
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1960 0:00,7.9
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1960 0:00,7.4
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1960 0:00,7.6
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1960 0:00,7.6
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1960 0:00,7.9
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,6/1/1960 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,6/1/1960 0:00,8
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,6/1/1960 0:00,7.6
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,9/1/1960 0:00,7.6
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,9/1/1960 0:00,8
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,9/1/1960 0:00,7.5
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,9/1/1960 0:00,7.7
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,9/1/1960 0:00,7.7
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,9/1/1960 0:00,8.1
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,9/1/1960 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,9/1/1960 0:00,8.2
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,9/1/1960 0:00,7.7
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,12/1/1960 0:00,7.7
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,12/1/1960 0:00,8
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,12/1/1960 0:00,7.6
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,12/1/1960 0:00,7.8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,12/1/1960 0:00,7.7
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,12/1/1960 0:00,8.2
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,12/1/1960 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1960 0:00,8.2
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1960 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1961 0:00,7.7
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1961 0:00,8
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1961 0:00,7.7
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1961 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1961 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1961 0:00,8.2
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1961 0:00,8.1
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1961 0:00,7.7
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1961 0:00,7.9
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1961 0:00,7.9
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1961 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,6/1/1961 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,6/1/1961 0:00,8.3
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,6/1/1961 0:00,7.9
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,9/1/1961 0:00,7.7
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,9/1/1961 0:00,8.1
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,9/1/1961 0:00,7.7
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,9/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,9/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,9/1/1961 0:00,8.4
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,9/1/1961 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,9/1/1961 0:00,8.3
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,9/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,12/1/1961 0:00,7.7
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,12/1/1961 0:00,8.1
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,12/1/1961 0:00,7.7
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,12/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,12/1/1961 0:00,7.7
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,12/1/1961 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,12/1/1961 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1961 0:00,8.4
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1961 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1962 0:00,7.7
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1962 0:00,8
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1962 0:00,7.7
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1962 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1962 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1962 0:00,8.3
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1962 0:00,7.7
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1962 0:00,8
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1962 0:00,7.7
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1962 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,6/1/1962 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,6/1/1962 0:00,8.3
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,6/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,9/1/1962 0:00,7.7
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,9/1/1962 0:00,8
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,9/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,9/1/1962 0:00,7.7
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,9/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,9/1/1962 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,9/1/1962 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,9/1/1962 0:00,8.3
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,9/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,12/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,12/1/1962 0:00,8
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,12/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,12/1/1962 0:00,7.7
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,12/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,12/1/1962 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,12/1/1962 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1962 0:00,8.4
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1962 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1963 0:00,8
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1963 0:00,7.7
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1963 0:00,7.9
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1963 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1963 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1963 0:00,8.3
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1963 0:00,8.1
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1963 0:00,7.9
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1963 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,6/1/1963 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,6/1/1963 0:00,8.3
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,6/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,9/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,9/1/1963 0:00,8.1
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,9/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,9/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,9/1/1963 0:00,7.9
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,9/1/1963 0:00,8.3
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,9/1/1963 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,9/1/1963 0:00,8.4
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,9/1/1963 0:00,7.9
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,12/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,12/1/1963 0:00,8.1
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,12/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,12/1/1963 0:00,7.8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,12/1/1963 0:00,7.9
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,12/1/1963 0:00,8.4
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,12/1/1963 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1963 0:00,8.4
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1963 0:00,7.9
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1964 0:00,7.8
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1964 0:00,8.1
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1964 0:00,7.9
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1964 0:00,7.8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1964 0:00,8
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1964 0:00,8.4
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1964 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1964 0:00,8.4
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1964 0:00,8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1964 0:00,7.9
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1964 0:00,8.2
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1964 0:00,8
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1964 0:00,8
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1964 0:00,8
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1964 0:00,8.4
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,6/1/1964 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,6/1/1964 0:00,8.4
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,6/1/1964 0:00,8
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,9/1/1964 0:00,8
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,9/1/1964 0:00,8.2
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,9/1/1964 0:00,8.1
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,9/1/1964 0:00,8.1
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,9/1/1964 0:00,8.1
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,9/1/1964 0:00,8.5
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,9/1/1964 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,9/1/1964 0:00,8.5
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,9/1/1964 0:00,8.1
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,12/1/1964 0:00,8.1
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,12/1/1964 0:00,8.4
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,12/1/1964 0:00,8.1
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,12/1/1964 0:00,8.2
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,12/1/1964 0:00,8.1
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,12/1/1964 0:00,8.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,12/1/1964 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,12/1/1964 0:00,8.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,12/1/1964 0:00,8.2
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,3/1/1965 0:00,8.1
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,3/1/1965 0:00,8.5
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,3/1/1965 0:00,8.2
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,3/1/1965 0:00,8.2
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,3/1/1965 0:00,8.2
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,3/1/1965 0:00,8.6
Index Numbers ;  All groups CPI ;  Darwin ;,,Darwin,3/1/1965 0:00,
Index Numbers ;  All groups CPI ;  Canberra ;,,Canberra,3/1/1965 0:00,8.7
Index Numbers ;  All groups CPI ;  Australia ;,,Australia,3/1/1965 0:00,8.2
Index Numbers ;  All groups CPI ;  Sydney ;,,Sydney,6/1/1965 0:00,8.2
Index Numbers ;  All groups CPI ;  Melbourne ;,,Melbourne,6/1/1965 0:00,8.6
Index Numbers ;  All groups CPI ;  Brisbane ;,,Brisbane,6/1/1965 0:00,8.3
Index Numbers ;  All groups CPI ;  Adelaide ;,,Adelaide,6/1/1965 0:00,8.2
Index Numbers ;  All groups CPI ;  Perth ;,,Perth,6/1/1965 0:00,8.3
Index Numbers ;  All groups CPI ;  Hobart ;,,Hobart,6/1/1965 0:00,8.8
